"1","명사","004"
"2","명사","001"
"3","동사","001"
"4","형용사","001"
"5","명사","001"
"6","부사","001"
"7","형용사","004"
"8","형용사","003"
"9","형용사","005"
"10","형용사","006"
"11","형용사","008"
"12","보조 형용사","001"
"13","형용사","009"
"14","형용사","007"
"15","형용사","002"
"16","부사","004"
"17","부사","001"
"18","부사","003"
"19","부사","002"
"20","명사","001"
"21","명사","001"
"22","명사","001"
"23","명사","001"
"24","명사","001"
"25","명사","001"
"26","명사","001"
"27","동사","001"
"28","명사","001"
"29","명사","001"
"30","품사 없음","001"
"31","동사","001"
"32","동사","001"
"33","부사","001"
"34","동사","001"
"35","명사","001"
"36","형용사","001"
"37","형용사","002"
"38","형용사","001"
"39","품사 없음","001"
"40","형용사","001"
"41","부사","001"
"42","형용사","001"
"43","형용사","001"
"44","부사","001"
"45","부사","001"
"46","동사","001"
"47","동사","001"
"48","부사","001"
"49","동사","001"
"50","동사","001"
"51","동사","001"
"52","품사 없음","001"
"53","품사 없음","002"
"54","동사","001"
"55","동사","002"
"56","동사","003"
"57","명사","001"
"58","동사","001"
"59","동사","003"
"60","동사","002"
"61","명사","001"
"62","부사","003"
"63","부사","001"
"64","부사","002"
"65","형용사","001"
"66","동사","003"
"67","형용사","002"
"68","명사","001"
"69","명사","003"
"70","명사","002"
"71","명사","001"
"72","명사","002"
"73","명사","001"
"74","명사","001"
"75","명사","001"
"76","명사","001"
"77","부사","002"
"78","부사","001"
"79","명사","001"
"80","부사","001"
"81","동사","001"
"82","동사","001"
"83","부사","001"
"84","동사","001"
"85","동사","001"
"86","부사","001"
"87","동사","001"
"88","형용사","001"
"89","품사 없음","001"
"90","품사 없음","002"
"91","형용사","001"
"92","명사","001"
"93","형용사","001"
"94","형용사","003"
"95","형용사","002"
"96","명사","001"
"97","부사","001"
"98","부사","002"
"99","부사","003"
"100","부사","001"
"101","명사","003"
"102","명사","002"
"103","품사 없음","001"
"104","명사","001"
"105","부사","001"
"106","명사","001"
"107","부사","001"
"108","동사","001"
"109","동사","001"
"110","부사","001"
"111","동사","001"
"112","동사","001"
"113","형용사","002"
"114","동사","001"
"115","품사 없음","001"
"116","동사","001"
"117","동사","001"
"118","부사","001"
"119","동사","001"
"120","명사","001"
"121","부사","001"
"122","형용사","001"
"123","부사","001"
"124","부사","002"
"125","형용사","002"
"126","형용사","001"
"127","품사 없음","002"
"128","부사","001"
"129","동사","002"
"130","동사","001"
"131","형용사","001"
"132","동사","001"
"133","동사","002"
"134","부사","001"
"135","부사","003"
"136","부사","002"
"137","동사","001"
"138","형용사","003"
"139","형용사","002"
"140","부사","001"
"141","부사","009"
"142","부사","010"
"143","부사","008"
"144","부사","004"
"145","부사","007"
"146","부사","006"
"147","부사","005"
"148","부사","003"
"149","부사","002"
"150","동사","001"
"151","동사","001"
"152","부사","009"
"153","부사","008"
"154","부사","007"
"155","부사","003"
"156","부사","006"
"157","부사","004"
"158","부사","002"
"159","부사","001"
"160","부사","005"
"161","동사","001"
"162","동사","004"
"163","동사","002"
"164","동사","006"
"165","동사","001"
"166","동사","003"
"167","동사","005"
"168","부사","001"
"169","형용사","002"
"170","형용사","003"
"171","동사","001"
"172","형용사","001"
"173","동사","001"
"174","부사","001"
"175","동사","001"
"176","명사","001"
"177","동사","001"
"178","동사","002"
"179","동사","001"
"180","동사","002"
"181","동사","001"
"182","동사","002"
"183","동사","001"
"184","동사","001"
"185","동사","002"
"186","동사","001"
"187","동사","001"
"188","동사","002"
"189","동사","005"
"190","동사","004"
"191","동사","003"
"192","명사","001"
"193","동사","001"
"194","명사","001"
"195","동사","002"
"196","동사","003"
"197","동사","004"
"198","동사","006"
"199","동사","001"
"200","동사","005"
"201","부사","001"
"202","부사","001"
"203","형용사","001"
"204","형용사","001"
"205","동사","003"
"206","동사","003"
"207","형용사","001"
"208","형용사","001"
"209","형용사","001"
"210","품사 없음","001"
"211","명사","001"
"212","동사","001"
"213","품사 없음","001"
"214","명사","001"
"215","명사","001"
"216","동사","001"
"217","동사","001"
"218","명사","001"
"219","품사 없음","001"
"220","명사","001"
"221","동사","001"
"222","동사","001"
"223","동사","001"
"224","명사","001"
"225","품사 없음","001"
"226","명사","001"
"227","명사","001"
"228","명사","001"
"229","품사 없음","001"
"230","품사 없음","001"
"231","명사","001"
"232","관형사","002"
"233","명사","001"
"234","명사","001"
"235","명사","001"
"236","명사","001"
"237","명사","001"
"238","명사","001"
"239","명사","001"
"240","명사","001"
"241","명사","001"
"242","명사","001"
"243","명사","001"
"244","명사","001"
"245","명사","001"
"246","부사","001"
"247","명사","001"
"248","명사","001"
"249","명사","002"
"250","명사","001"
"251","명사","001"
"252","명사","002"
"253","명사","001"
"254","형용사","001"
"255","형용사","001"
"256","명사","001"
"257","명사","001"
"258","명사","001"
"259","명사","001"
"260","명사","001"
"261","동사","001"
"262","동사","002"
"263","동사","003"
"264","동사","004"
"265","명사","003"
"266","명사","001"
"267","명사","004"
"268","명사","002"
"269","형용사","001"
"270","동사","004"
"271","동사","002"
"272","동사","003"
"273","동사","005"
"274","동사","006"
"275","동사","001"
"276","형용사","001"
"277","형용사","001"
"278","품사 없음","001"
"279","품사 없음","001"
"280","명사","001"
"281","명사","001"
"282","명사","001"
"283","명사","004"
"284","명사","003"
"285","명사","002"
"286","명사","001"
"287","명사","001"
"288","명사","001"
"289","명사","001"
"290","형용사","001"
"291","형용사","001"
"292","형용사","001"
"293","동사","001"
"294","품사 없음","001"
"295","형용사","001"
"296","품사 없음","001"
"297","형용사","001"
"298","부사","001"
"299","형용사","001"
"300","품사 없음","001"
"301","형용사","001"
"302","부사","001"
"303","품사 없음","001"
"304","형용사","001"
"305","품사 없음","001"
"306","형용사","001"
"307","부사","001"
"308","품사 없음","001"
"309","형용사","001"
"310","부사","001"
"311","품사 없음","001"
"312","부사","002"
"313","부사","001"
"314","형용사","001"
"315","부사","001"
"316","부사","002"
"317","형용사","002"
"318","형용사","001"
"319","부사","001"
"320","형용사","001"
"321","형용사","001"
"322","명사","001"
"323","부사","001"
"324","부사","003"
"325","품사 없음","004"
"326","부사","002"
"327","동사","002"
"328","동사","003"
"329","동사","004"
"330","동사","001"
"331","동사","003"
"332","동사","001"
"333","동사","004"
"334","동사","002"
"335","부사","004"
"336","부사","001"
"337","부사","007"
"338","부사","005"
"339","부사","006"
"340","부사","002"
"341","부사","003"
"342","동사","002"
"343","동사","003"
"344","동사","004"
"345","동사","001"
"346","형용사","002"
"347","동사","001"
"348","부사","004"
"349","부사","002"
"350","부사","001"
"351","부사","003"
"352","동사","001"
"353","동사","001"
"354","부사","004"
"355","부사","003"
"356","부사","001"
"357","부사","002"
"358","동사","002"
"359","동사","001"
"360","동사","001"
"361","동사","002"
"362","명사","001"
"363","보조 동사","001"
"364","형용사","001"
"365","명사","001"
"366","명사","001"
"367","명사","001"
"368","명사","001"
"369","명사","001"
"370","부사","003"
"371","부사","001"
"372","부사","002"
"373","동사","001"
"374","동사","003"
"375","동사","002"
"376","동사","001"
"377","동사","002"
"378","동사","003"
"379","부사","004"
"380","부사","005"
"381","부사","002"
"382","부사","001"
"383","부사","003"
"384","동사","002"
"385","동사","001"
"386","동사","003"
"387","동사","002"
"388","동사","003"
"389","동사","001"
"390","형용사","001"
"391","명사","001"
"392","명사","001"
"393","부사","002"
"394","부사","001"
"395","동사","002"
"396","동사","001"
"397","동사","002"
"398","동사","001"
"399","부사","001"
"400","부사","002"
"401","동사","001"
"402","동사","002"
"403","품사 없음","001"
"404","동사","001"
"405","동사","001"
"406","부사","001"
"407","동사","001"
"408","형용사","002"
"409","동사","001"
"410","동사","001"
"411","부사","001"
"412","동사","001"
"413","부사","001"
"414","부사","002"
"415","동사","001"
"416","동사","001"
"417","형용사","001"
"418","형용사","001"
"419","형용사","001"
"420","부사","001"
"421","동사","001"
"422","동사","001"
"423","부사","001"
"424","동사","001"
"425","동사","001"
"426","명사","001"
"427","동사","001"
"428","동사","001"
"429","부사","001"
"430","동사","001"
"431","명사","001"
"432","부사","001"
"433","부사","003"
"434","부사","002"
"435","동사","003"
"436","동사","002"
"437","동사","001"
"438","동사","003"
"439","동사","001"
"440","동사","002"
"441","부사","001"
"442","부사","002"
"443","부사","003"
"444","부사","003"
"445","부사","002"
"446","부사","001"
"447","동사","002"
"448","동사","001"
"449","동사","003"
"450","동사","001"
"451","동사","002"
"452","동사","003"
"453","형용사","004"
"454","동사","002"
"455","형용사","004"
"456","동사","003"
"457","동사","001"
"458","품사 없음","001"
"459","형용사","001"
"460","형용사","003"
"461","동사","002"
"462","명사","001"
"463","부사","001"
"464","의존 명사","002"
"465","명사","001"
"466","명사","001"
"467","명사","001"
"468","명사","001"
"469","동사","001"
"470","동사","001"
"471","동사","001"
"472","명사","001"
"473","명사","001"
"474","명사","001"
"475","명사","001"
"476","형용사","001"
"477","형용사","001"
"478","동사","001"
"479","동사","001"
"480","품사 없음","001"
"481","부사","003"
"482","부사","002"
"483","부사","001"
"484","형용사","001"
"485","형용사","003"
"486","형용사","002"
"487","품사 없음","001"
"488","형용사","004"
"489","품사 없음","001"
"490","명사","001"
"491","품사 없음","005"
"492","명사","006"
"493","부사","003"
"494","부사","004"
"495","부사","002"
"496","품사 없음","001"
"497","동사","001"
"498","동사","001"
"499","동사","002"
"500","동사","001"
"501","동사","002"
"502","동사","003"
"503","명사","001"
"504","부사","002"
"505","부사","003"
"506","부사","001"
"507","부사","004"
"508","명사","001"
"509","명사","001"
"510","명사","002"
"511","명사","001"
"512","동사","001"
"513","명사","001"
"514","명사","001"
"515","명사","002"
"516","형용사","001"
"517","부사","001"
"518","부사","001"
"519","동사","001"
"520","부사","001"
"521","동사","001"
"522","동사","001"
"523","부사","001"
"524","동사","001"
"525","부사","001"
"526","부사","002"
"527","동사","001"
"528","동사","002"
"529","동사","002"
"530","동사","001"
"531","부사","002"
"532","부사","001"
"533","부사","002"
"534","부사","001"
"535","동사","002"
"536","동사","001"
"537","형용사","003"
"538","동사","002"
"539","동사","001"
"540","부사","002"
"541","부사","001"
"542","동사","002"
"543","동사","001"
"544","동사","002"
"545","동사","001"
"546","부사","002"
"547","부사","001"
"548","부사","001"
"549","부사","002"
"550","동사","002"
"551","동사","001"
"552","형용사","003"
"553","동사","002"
"554","동사","001"
"555","품사 없음","005"
"556","동사","003"
"557","동사","001"
"558","동사","002"
"559","동사","001"
"560","동사","003"
"561","동사","002"
"562","형용사","006"
"563","형용사","005"
"564","동사","002"
"565","동사","003"
"566","형용사","004"
"567","동사","001"
"568","부사","001"
"569","동사","001"
"570","부사","001"
"571","동사","001"
"572","동사","001"
"573","부사","001"
"574","동사","001"
"575","부사","001"
"576","동사","001"
"577","동사","001"
"578","부사","001"
"579","부사","001"
"580","동사","001"
"581","동사","001"
"582","동사","001"
"583","명사","002"
"584","명사","001"
"585","동사","001"
"586","동사","002"
"587","동사","001"
"588","품사 없음","001"
"589","명사","001"
"590","명사","001"
"591","명사","001"
"592","명사","001"
"593","명사","001"
"594","명사","001"
"595","명사","001"
"596","명사","001"
"597","명사","001"
"598","동사","001"
"599","동사","002"
"600","동사","001"
"601","명사","001"
"602","명사","001"
"603","명사","001"
"604","명사","001"
"605","형용사","001"
"606","명사","001"
"607","명사","001"
"608","명사","001"
"609","명사","001"
"610","명사","001"
"611","명사","001"
"612","동사","001"
"613","명사","001"
"614","명사","001"
"615","동사","001"
"616","명사","001"
"617","동사","001"
"618","명사","001"
"619","명사","001"
"620","동사","001"
"621","명사","001"
"622","명사","001"
"623","명사","001"
"624","명사","001"
"625","명사","001"
"626","명사","001"
"627","명사","001"
"628","명사","001"
"629","명사","001"
"630","명사","001"
"631","명사","001"
"632","명사","001"
"633","명사","001"
"634","명사","001"
"635","명사","001"
"636","명사","001"
"637","명사","001"
"638","명사","001"
"639","명사","002"
"640","명사","001"
"641","명사","001"
"642","명사","001"
"643","명사","001"
"644","명사","001"
"645","동사","001"
"646","동사","001"
"647","동사","001"
"648","동사","001"
"649","동사","001"
"650","명사","001"
"651","명사","001"
"652","동사","001"
"653","명사","001"
"654","명사","001"
"655","명사","001"
"656","명사","002"
"657","명사","001"
"658","명사","001"
"659","명사","001"
"660","명사","001"
"661","명사","001"
"662","명사","001"
"663","명사","001"
"664","명사","001"
"665","형용사","001"
"666","명사","001"
"667","명사","001"
"668","명사","001"
"669","명사","001"
"670","명사","001"
"671","명사","001"
"672","동사","002"
"673","동사","001"
"674","명사","001"
"675","부사","001"
"676","부사","001"
"677","명사","002"
"678","명사","001"
"679","명사","001"
"680","명사","001"
"681","명사","001"
"682","명사","001"
"683","명사","001"
"684","부사","001"
"685","형용사","001"
"686","부사","001"
"687","형용사","001"
"688","부사","001"
"689","부사","001"
